parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-028,MOD-003,FORM-003,gear_wear_material_threshold,gear wear material threshold,formula_constant,float,mm,1.0,NOT_APPLICABLE - no separate prior evidenced,1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:212,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:212:1,1,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:1d6a091846f903ad1ed7159204a50e502a05f2e3433a33ba88fa34e40f87b2c7,MACHINE_VERIFIED,
PARAM-029,MOD-003,FORM-003,gear_temperature_threshold,gear temperature threshold,formula_constant,float,C,120,NOT_APPLICABLE - no separate prior evidenced,120,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:218,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:218:1,120,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:a73a5ecf6da52b39bbec9292e53076be17b8e1c8e0469e8be189fb369a4cf251,MACHINE_VERIFIED,
PARAM-030,MOD-004,FORM-004,machining_tolerance_critical,machining tolerance critical,formula_constant,float,mm,0.05,NOT_APPLICABLE - no separate prior evidenced,0.05,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:275,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:275:2,0.05,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:437eb415eee9ae5591f2a317d380d8f9917da0bd2d0ecbe88151b8be319d2e1b,MACHINE_VERIFIED,
PARAM-031,MOD-004,FORM-004,machining_tolerance_warning,machining tolerance warning,formula_constant,float,mm,0.12,NOT_APPLICABLE - no separate prior evidenced,0.12,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:275,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:275:5,0.12,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:c413ec90eb41a2216376e9da7f76801e44eeea344ab98eada8a460a260dc9da1,MACHINE_VERIFIED,
PARAM-032,MOD-004,FORM-004,machining_precision_critical_score,machining precision critical score,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:275,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:275:1,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:2e6ee2c22462396e766c69f7e6130e267a6b5dac285816a3da518ff7aad04dd3,MACHINE_VERIFIED,
PARAM-033,MOD-004,FORM-004,machining_precision_warning_score,machining precision warning score,formula_constant,float,points,15,NOT_APPLICABLE - no separate prior evidenced,15,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:275,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:275:3,15,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:a9e6efecb7b623d422131ba367bcb51ee52890a387b6d90938b701d9697198f4,MACHINE_VERIFIED,
PARAM-034,MOD-004,FORM-004,machining_precision_normal_score,machining precision normal score,formula_constant,float,points,5,NOT_APPLICABLE - no separate prior evidenced,5,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:275,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:275:4,5,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:e73d9b6705f3d83fd8bc07564e0da1d7b8d8b13ad874953c59128a5972bd40c6,MACHINE_VERIFIED,
PARAM-035,MOD-004,FORM-004,machining_size_scale,machining size scale,formula_constant,float,mm,10000,NOT_APPLICABLE - no separate prior evidenced,10000,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:276,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:276:3,10000,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:3634cdb3e8d9fefbeb77fe51168c79d6cd2f8f9e979c82bbaf7853007b07aefb,MACHINE_VERIFIED,
PARAM-036,MOD-004,FORM-004,machining_size_cap,machining size cap,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:276,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:276:1,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:6cc2ac2ad78796d4483a657c83f5764cfb22ca419afdca38093efed8dea2b62d,MACHINE_VERIFIED,
PARAM-037,MOD-004,FORM-004,machining_material_special_score,machining material special score,formula_constant,float,points,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:277,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:277:1,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:31de0fcb53e6ac25a8fd5b2159b258924fc3c8839f2557a717fede520414f49f,MACHINE_VERIFIED,
PARAM-038,MOD-004,FORM-004,machining_material_default_score,machining material default score,formula_constant,float,points,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:277,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:277:2,10,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:69659e0f23ef0e3fc625bc9bca6e22e24b9ffd7096b210f9a57875c050898897,MACHINE_VERIFIED,
PARAM-039,MOD-005,FORM-005,other_default_risk_score,other default risk score,formula_constant,float,points,25,NOT_APPLICABLE - no separate prior evidenced,25,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-005,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:339,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:339:1,25,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:3f37fbdff885a732b3ee35deb93074ea5c51009cb21391dabfbc86bb44cd1a4f,MACHINE_VERIFIED,
PARAM-040,MOD-006,FORM-006,risk_critical_threshold,risk critical threshold,formula_constant,float,points,75,NOT_APPLICABLE - no separate prior evidenced,75,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:17,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:17:1,75,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:437e6f91078c533259c470fe12e526ff1c475f10b962ba80f9a8fb5bde53c491,MACHINE_VERIFIED,
PARAM-041,MOD-006,FORM-006,risk_warning_threshold,risk warning threshold,formula_constant,float,points,40,NOT_APPLICABLE - no separate prior evidenced,40,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:19,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:19:1,40,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:cb9b03b9b2d9358f9b8e31477572982dddf5c80b7f22177f1186a44111c706b4,MACHINE_VERIFIED,
PARAM-042,MOD-006,FORM-006,risk_score_cap,risk score cap,formula_constant,float,points,100,NOT_APPLICABLE - no separate prior evidenced,100,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-006,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,KM_IDSystem/backend/app/services/analysis.py:72,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/analysis.py:73:1,100,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:6925513625fe205172ca6d8f017979ec8c34e39310bf59024e4aa2ea8c06a949,MACHINE_VERIFIED,
PARAM-043,MOD-007,FORM-007,router_temperature,router temperature,runtime_parameter,float,LLM temperature,0.2,NOT_APPLICABLE - no separate prior evidenced,0.2,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/model_router.py:47,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/model_router.py:47:2,0.2,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:81b57b87bcab3519adfc35b09c57e594791d4549d1069bd89a5d62f7c1492fef,MACHINE_VERIFIED,
PARAM-044,MOD-007,FORM-007,router_timeout_seconds,router timeout seconds,runtime_parameter,float,seconds,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/model_router.py:49,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/model_router.py:49:1,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:f4bea72b043aae7be7b648234a72200f4fa4e9c1dfc767fdd11acb8b1f0bd206,MACHINE_VERIFIED,
PARAM-045,MOD-007,FORM-007,provider_deepseek_priority,provider deepseek priority,routing_priority,float,priority,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/db.py:116,KM_IDSystem/backend/app/services/db.py:109,KM_IDSystem/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/db.py:116:4,10,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:f6b6139d6340c4500047b0cd032a317397249747ca382e300edd19de6c953975,MACHINE_VERIFIED,
PARAM-046,MOD-007,FORM-007,provider_qwen_priority,provider qwen priority,routing_priority,float,priority,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/db.py:117,KM_IDSystem/backend/app/services/db.py:109,KM_IDSystem/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/db.py:117:4,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:7e0d0f5eed53ac3794898562ca9aa69f4fb13a677b9c976f9331df8565d65738,MACHINE_VERIFIED,
PARAM-047,MOD-007,FORM-007,provider_doubao_priority,provider doubao priority,routing_priority,float,priority,30,NOT_APPLICABLE - no separate prior evidenced,30,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/db.py:118,KM_IDSystem/backend/app/services/db.py:109,KM_IDSystem/backend/tests/test_api.py:31,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/db.py:118:4,30,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:15bce8360cc5bfe566fab14dae9a0de72edbf5e5b5d4ee2994b3d6ab9b29e94a,MACHINE_VERIFIED,
PARAM-048,MOD-007,FORM-007,provider_default_enabled,provider default enabled,routing_flag,float,boolean int,0,NOT_APPLICABLE - no separate prior evidenced,0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/db.py:113,KM_IDSystem/backend/app/services/db.py:109,KM_IDSystem/backend/tests/test_analysis.py:5,active,EXTRACTED,,opme-rules-v0,2026-06-20,"text_regex:KM_IDSystem/backend/app/services/db.py::VALUES \(\?, \?, \?, \'\', (0), \?, \?\)",0,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:4204890f7df8663d2c916ca6c4e3fc760bdcd14368589fee89a16a31af75492a,MACHINE_VERIFIED,
PARAM-049,MOD-007,FORM-007,offline_fallback_provider,offline fallback provider,fallback,string,provider label,offline_rules,NOT_APPLICABLE - no separate prior evidenced,offline_rules,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-007,EXTRACTED from code/config default,NOT_APPLICABLE - code/config rule,Medium,KM_IDSystem/backend/app/services/model_router.py:20,NOT_APPLICABLE,KM_IDSystem/backend/tests/test_analysis.py:20,active,EXTRACTED,,opme-rules-v0,2026-06-20,python_ast_literal:KM_IDSystem/backend/app/services/model_router.py:20:2,offline_rules,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:e14362882e52c9e72900066d95660bcbdbaebdeaa2cf2093948d84a89712fe4d,MACHINE_VERIFIED,
PARAM-050,MOD-008,FORM-008,retry_max_retries,retry max retries,control_policy_parameter,integer,retry attempts,2,NOT_APPLICABLE - new isolated policy,2,NOT_APPLICABLE,,,,0,2,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.max_retries,2,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
PARAM-051,MOD-008,FORM-008,retry_backoff_ceiling_1_seconds,retry backoff ceiling 1,control_policy_parameter,integer,seconds,5,NOT_APPLICABLE - new isolated policy,5,NOT_APPLICABLE,,,,1,5,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.backoff_schedule_seconds[0],5,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
PARAM-052,MOD-008,FORM-008,retry_backoff_ceiling_2_seconds,retry backoff ceiling 2,control_policy_parameter,integer,seconds,30,NOT_APPLICABLE - new isolated policy,30,NOT_APPLICABLE,,,,1,30,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.backoff_schedule_seconds[1],30,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
PARAM-053,MOD-008,FORM-008,retry_jitter_policy,retry jitter policy,control_policy_parameter,string,policy id,DETERMINISTIC_BOUNDED_HASH_JITTER_V1,NOT_APPLICABLE - new isolated policy,DETERMINISTIC_BOUNDED_HASH_JITTER_V1,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.jitter_policy,DETERMINISTIC_BOUNDED_HASH_JITTER_V1,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
PARAM-054,MOD-008,FORM-008,retryable_safe_error_codes,retryable safe error codes,control_policy_parameter,string_set,safe code set,TRANSIENT_DEPENDENCY_UNAVAILABLE|TRANSIENT_OPERATION_TIMEOUT,NOT_APPLICABLE - new isolated policy,TRANSIENT_DEPENDENCY_UNAVAILABLE|TRANSIENT_OPERATION_TIMEOUT,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.retryable_safe_error_codes,TRANSIENT_DEPENDENCY_UNAVAILABLE|TRANSIENT_OPERATION_TIMEOUT,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
PARAM-055,MOD-008,FORM-008,retry_unknown_code_behavior,retry unknown code behavior,control_policy_parameter,string,behavior,NO_AUTOMATIC_RETRY,NOT_APPLICABLE - new isolated policy,NO_AUTOMATIC_RETRY,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-008,PROPOSED from STAGE039 Phase2 local engineering safety boundary; not production calibrated,Required before production activation,High,KM_IDSystem/scripts/check_retry_dead_letter_runtime.py,KM_IDSystem/docs/pursuing_goal/ids_v0_1/retry_dead_letter/stage039_retry_dead_letter_runtime_contract.json,KM_IDSystem/docs/pursuing_goal/ids_v0_1/tests/test_stage039_retry_dead_letter_runtime.py,planned,PROPOSED,TASK-OPME-B-001,ids.retry_policy.v0_1.stage039.p2,2026-07-13,json_path:stage039_retry_dead_letter_runtime_contract.json:policy.unknown_code_behavior,NO_AUTOMATIC_RETRY,,2026-07-13T00:19:18Z,,MACHINE_VERIFIED_ISOLATED_NON_PRODUCTION,
